0922最后一次登陆前的等级,角色id,churn,角色,0922最后一次登陆后的等级,0922最后一次登陆升了多少等级,2日充值总值,战力,天书炼魔阵次数,仙门试炼次数,仙门试炼最高级,天书护送李英琼次数,天书保护苦行头陀次数,天书血魔幻境次数,天书圣焰战场次数,天书蟠桃园次数,banggong,isparty,首次炼魔阵等级,ispvp,isforge,Forge_time,Forge_success_rate,法宝修炼次数,融合法宝次数,玩家地区,kill_time,death_time,duanzao+1,duanzao+2,duanzao+3,duanzao+4,duanzao+5,duanzao+6,duanzao+7,duanzao+8,duanzao+9,duanzao+10,duanzao+11,duanzao+12,duanzao+13,whether_have_any_duanzao_+5
11,8102028182718185472,1,仙禽,13,2,0.0,7429.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,8102028182730932224,0,峨嵋,37,1,0.0,43174.0,0,20,11,1,0,1,0,0,13005.0,1,0.0,0.0,1.0,18.0,100.0,48.0,2.0,菲律宾,0.0,4.0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
6,8102028182744170496,1,峨嵋,6,0,0.0,2400.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,8102028182776184832,1,峨嵋,35,0,0.0,29486.0,0,9,9,0,0,0,0,0,0.0,0,0.0,0.0,1.0,3.0,100.0,28.0,1.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
36,8102028182780903424,1,峨嵋,36,0,0.0,31485.0,0,17,9,0,0,0,0,0,500.0,1,0.0,0.0,1.0,12.0,100.0,50.0,3.0,菲律宾,0.0,2.0,0,0,0,2,0,0,1,2,0,0,0,0,0,1
36,8102028182809313280,0,青城,36,0,0.0,47263.0,0,12,12,0,0,0,0,0,0.0,0,0.0,0.0,1.0,46.0,100.0,35.0,3.0,菲律宾,0.0,0.0,0,0,0,3,0,0,1,2,0,0,0,0,0,1
20,8102028182811770880,0,青城,28,8,0.0,19552.0,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,1.0,10.0,70.0,30.0,1.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
33,8102028182830940160,0,峨嵋,38,5,0.0,55351.0,1,21,20,1,1,2,0,0,0.0,0,37.0,0.0,1.0,50.0,82.0,53.0,11.0,菲律宾,0.0,0.0,1,0,0,4,3,0,1,2,0,0,0,0,0,1
43,8102028182866067456,0,青城,44,1,0.0,70064.0,2,16,16,1,3,3,0,1,590.0,1,29.0,0.0,1.0,57.0,60.0,48.0,11.0,菲律宾,0.0,2.0,1,0,0,3,2,0,0,2,0,0,0,0,0,1
30,8102028182867771392,0,仙禽,37,7,0.0,42150.0,0,17,13,0,0,2,0,0,0.0,0,0.0,0.0,1.0,29.0,100.0,43.0,1.0,菲律宾,0.0,0.0,0,0,0,2,0,0,1,2,0,0,0,0,0,1
1,8102028182914596864,1,仙禽,6,5,0.0,1530.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,8102028182964469760,1,青城,21,1,0.0,11600.0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,8.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,8102028183000416256,0,峨嵋,28,6,0.0,13898.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,8102028183019683840,0,青城,38,0,0.0,40323.0,1,16,15,0,0,0,2,0,1220.0,1,37.0,1.0,1.0,15.0,100.0,123.0,1.0,菲律宾,2.0,18.0,0,0,0,2,0,0,1,2,0,0,0,0,0,1
16,8102028183026827264,0,仙禽,16,0,0.0,7599.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,8102028180819738624,0,武尊,40,1,0.0,57860.0,1,17,17,1,1,1,0,0,295.0,1,36.0,0.0,1.0,46.0,72.0,25.0,6.0,菲律宾,0.0,0.0,1,0,0,4,2,0,1,2,0,0,0,0,0,1
44,8102028180820033536,0,武尊,44,0,60.0,87711.0,2,49,33,2,2,2,4,2,0.0,0,35.0,1.0,1.0,89.0,32.0,40.0,7.0,菲律宾,14.0,53.0,1,0,0,4,1,0,1,2,0,0,0,0,0,1
45,8102028180820787200,0,青城,45,0,360.0,112760.0,2,37,30,2,2,2,4,2,0.0,0,38.0,1.0,1.0,100.0,27.0,44.0,15.0,菲律宾,93.0,66.0,1,0,0,3,5,1,1,2,0,0,0,0,0,1
44,8102028180821934080,0,峨嵋,45,1,60.0,73718.0,1,23,23,2,2,2,2,2,0.0,0,37.0,1.0,1.0,78.0,72.0,39.0,12.0,菲律宾,40.0,19.0,1,0,0,4,2,0,1,2,0,0,0,0,0,1
45,8102028180824064000,0,仙禽,45,0,300.0,105909.0,2,37,32,4,4,4,10,2,0.0,0,37.0,1.0,1.0,112.0,30.0,40.0,8.0,菲律宾,182.0,77.0,0,0,0,7,5,3,3,2,0,0,0,0,0,1
41,8102028180824293376,0,峨嵋,41,0,0.0,61022.0,1,10,10,2,2,1,0,1,0.0,0,29.0,0.0,1.0,64.0,31.5,72.0,8.0,菲律宾,1.0,3.0,0,0,2,8,2,5,3,2,0,0,0,0,0,1
45,8102028180826423296,0,仙禽,45,0,60.0,88290.0,2,51,26,3,3,3,4,2,0.0,0,35.0,1.0,1.0,66.0,87.0,40.0,15.0,菲律宾,52.0,18.0,0,0,0,3,0,0,1,2,0,0,0,0,0,1
45,8102028180829208576,0,武尊,45,0,60.0,98242.0,2,32,29,2,2,2,4,2,0.0,0,35.0,1.0,1.0,144.0,30.0,49.0,9.0,菲律宾,62.0,68.0,0,0,2,8,4,4,1,2,1,0,0,0,0,1
45,8102028180830027776,0,峨嵋,45,0,60.0,93974.0,2,27,26,2,2,2,5,2,0.0,0,17.0,1.0,1.0,111.0,27.0,69.0,7.0,菲律宾,19.0,56.0,1,0,0,4,3,0,1,2,0,0,0,0,0,1
44,8102028180830093312,0,武尊,44,0,360.0,69243.0,2,9,9,2,2,2,2,1,0.0,0,30.0,1.0,1.0,80.0,64.0,46.0,7.0,菲律宾,13.0,26.0,1,0,0,4,1,0,1,2,0,0,0,0,0,1
45,8102028180832747520,0,峨嵋,45,0,60.0,81493.0,2,118,30,1,1,1,4,2,0.0,0,37.0,1.0,1.0,117.0,68.0,51.0,12.0,菲律宾,121.0,80.0,1,0,0,4,5,4,1,2,0,0,0,0,0,1
44,8102028180838088704,0,青城,45,1,60.0,91115.0,2,48,26,2,2,2,0,2,0.0,0,35.0,0.0,1.0,62.0,82.0,55.0,10.0,菲律宾,0.0,0.0,1,0,0,3,4,1,1,2,0,0,0,0,0,1
45,8102028180842872832,0,峨嵋,45,0,60.0,75287.0,2,24,20,2,2,2,4,2,465.0,1,37.0,1.0,1.0,52.0,30.0,39.0,6.0,菲律宾,12.0,30.0,0,0,0,4,0,0,1,2,0,0,0,0,0,1
45,8102028180844347392,0,仙禽,45,0,0.0,75428.0,1,37,26,2,2,2,7,2,0.0,0,42.0,1.0,1.0,72.0,85.0,38.0,15.0,菲律宾,24.0,36.0,0,0,0,4,1,0,1,2,0,0,0,0,0,1
42,8102028180861943808,0,百花,43,1,0.0,70111.0,2,35,26,1,1,1,6,2,0.0,0,37.0,1.0,1.0,98.0,82.0,21.0,6.0,Others,46.0,38.0,1,0,0,4,4,3,1,2,0,0,0,0,0,1
42,8102028180885110784,0,百花,42,0,60.0,55836.0,2,23,21,2,2,2,2,1,0.0,0,37.0,1.0,1.0,60.0,85.0,70.0,2.0,菲律宾,9.0,9.0,0,0,0,4,1,0,1,2,0,0,0,0,0,1
45,8102028180895563776,0,青城,45,0,0.0,82871.0,2,47,26,3,2,5,4,2,565.0,1,36.0,1.0,1.0,74.0,60.0,56.0,14.0,菲律宾,40.0,37.0,1,0,0,3,1,1,0,2,0,0,0,0,0,1
37,8102028180899954688,0,仙禽,38,1,0.0,41565.0,1,11,11,1,1,1,0,1,1440.0,1,25.0,0.0,1.0,44.0,100.0,55.0,2.0,菲律宾,0.0,0.0,1,0,0,4,3,0,1,2,0,0,0,0,0,1
45,8102028180929347584,0,百花,45,0,60.0,99799.0,2,27,27,2,2,2,5,4,0.0,0,38.0,1.0,1.0,87.0,34.0,37.0,12.0,菲律宾,64.0,65.0,0,0,0,4,1,0,1,2,0,0,0,0,0,1
44,8102028180940128256,0,武尊,45,1,60.0,81829.0,2,26,25,2,2,2,4,2,0.0,0,37.0,1.0,1.0,77.0,68.0,56.0,7.0,菲律宾,23.0,45.0,1,0,0,4,1,0,1,2,0,0,0,0,0,1
40,8102028180948516864,0,峨嵋,40,0,180.0,47391.0,2,35,17,2,1,1,2,1,705.0,1,35.0,1.0,1.0,54.0,76.0,49.0,1.0,菲律宾,2.0,12.0,0,0,0,4,1,0,1,2,0,0,0,0,0,1
40,8102028180958085120,0,青城,40,0,0.0,52804.0,2,12,12,0,0,2,1,0,0.0,0,35.0,1.0,1.0,73.0,85.0,23.0,12.0,菲律宾,14.0,18.0,1,0,1,9,5,3,2,2,0,0,0,0,0,1
1,8102028180969553920,0,峨嵋,1,0,0.0,910.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,8102028180987871232,0,青城,45,0,60.0,94948.0,2,34,29,2,2,2,4,2,890.0,1,37.0,1.0,1.0,103.0,76.0,29.0,8.0,菲律宾,38.0,31.0,1,0,0,4,3,1,1,2,0,0,0,0,0,1
40,8102028180992950273,0,武尊,41,1,0.0,65104.0,2,21,20,0,0,3,0,2,2995.0,1,36.0,0.0,1.0,65.0,80.0,66.0,4.0,菲律宾,0.0,1.0,0,0,0,4,0,0,1,2,0,0,0,0,0,1
45,8102028180998553600,0,百花,45,0,0.0,78417.0,2,45,24,2,2,2,4,2,0.0,0,35.0,1.0,1.0,74.0,72.0,51.0,5.0,菲律宾,17.0,29.0,1,0,0,3,1,0,0,2,0,0,0,0,0,1
18,8102028181006319616,1,峨嵋,20,2,0.0,10466.0,0,0,0,0,0,0,0,0,500.0,1,0.0,0.0,0.0,0.0,0.0,17.0,0.0,美国,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,8102028181006614528,0,仙禽,43,0,0.0,85049.0,2,53,26,2,2,2,5,2,0.0,0,27.0,1.0,1.0,81.0,68.0,81.0,12.0,Others,32.0,33.0,0,0,0,4,5,1,1,2,0,0,0,0,0,1
42,8102028181007466496,1,青城,42,0,60.0,54678.0,1,21,20,0,1,1,1,1,1850.0,1,39.0,1.0,1.0,59.0,50.0,67.0,2.0,菲律宾,2.0,7.0,1,0,0,4,1,0,1,2,0,0,0,0,0,1
43,8102028181028798464,0,仙禽,44,1,60.0,55447.0,2,23,20,0,0,2,0,2,0.0,0,36.0,0.0,1.0,70.0,25.0,19.0,1.0,菲律宾,0.0,2.0,0,0,0,3,0,0,1,2,0,0,0,0,0,1
44,8102028181040758784,0,武尊,44,0,60.0,72250.0,2,28,26,2,2,2,0,1,0.0,0,37.0,0.0,1.0,88.0,85.0,64.0,23.0,菲律宾,5.0,11.0,1,0,0,9,6,3,3,2,0,0,0,0,0,1
43,8102028181059043328,0,百花,43,0,0.0,69117.0,2,29,26,2,2,2,4,2,0.0,0,25.0,1.0,1.0,71.0,100.0,45.0,16.0,菲律宾,3.0,12.0,0,0,0,4,4,3,1,2,0,0,0,0,0,1
41,8102028181087420416,0,峨嵋,41,0,0.0,54940.0,2,38,20,2,2,2,0,1,3225.0,1,38.0,0.0,1.0,61.0,80.0,42.0,7.0,Others,0.0,1.0,1,0,0,3,4,1,1,2,0,0,0,0,0,1
43,8102028181121236992,0,百花,43,0,0.0,73083.0,1,43,26,2,2,2,2,2,7020.0,1,38.0,1.0,1.0,62.0,30.0,22.0,3.0,菲律宾,7.0,16.0,0,0,0,2,0,0,1,2,0,0,0,0,0,1
36,8102028181176483840,0,仙禽,37,1,0.0,39995.0,1,14,14,0,0,0,3,0,0.0,0,35.0,1.0,1.0,15.0,87.0,60.0,0.0,菲律宾,2.0,14.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
45,8102028181207351296,0,仙禽,45,0,60.0,95102.0,2,48,30,2,2,2,9,2,0.0,0,37.0,1.0,1.0,89.0,50.0,44.0,9.0,菲律宾,154.0,101.0,0,0,0,4,1,0,1,2,0,0,0,0,0,1
28,8102028181209088000,0,峨嵋,28,0,0.0,26271.0,1,0,0,0,0,0,0,0,0.0,0,26.0,0.0,1.0,10.0,80.0,37.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,8102028181209317376,0,仙禽,41,1,0.0,46155.0,1,20,19,1,0,4,0,1,2185.0,1,33.0,0.0,1.0,28.0,70.0,398.0,0.0,菲律宾,0.0,3.0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
44,8102028181209382912,0,峨嵋,45,1,60.0,89506.0,2,29,26,2,2,2,4,2,0.0,0,21.0,1.0,1.0,77.0,60.0,60.0,11.0,菲律宾,34.0,30.0,1,0,0,4,3,0,1,2,0,0,0,0,0,1
39,8102028181218459648,1,峨嵋,39,0,0.0,45939.0,1,11,11,1,1,1,2,1,700.0,1,25.0,1.0,1.0,18.0,30.0,43.0,1.0,菲律宾,4.0,25.0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
45,8102028181222555648,0,武尊,45,0,0.0,69850.0,1,42,33,2,2,2,8,2,0.0,0,39.0,1.0,1.0,94.0,30.0,33.0,6.0,菲律宾,56.0,95.0,0,0,0,3,0,0,1,2,0,0,0,0,0,1
42,8102028181244149760,0,峨嵋,43,1,0.0,73941.0,2,45,23,1,1,2,0,1,4125.0,1,37.0,0.0,1.0,71.0,68.0,56.0,7.0,菲律宾,7.0,8.0,1,0,0,4,1,0,0,1,0,0,0,0,0,1
28,8102028181244739585,1,青城,37,9,0.0,38791.0,0,10,10,0,0,0,0,0,0.0,0,0.0,0.0,1.0,14.0,100.0,25.0,1.0,菲律宾,0.0,0.0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
1,8102028181254144000,1,青城,1,0,0.0,890.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,8102028181260337152,0,青城,35,0,0.0,32433.0,0,10,10,0,0,2,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,8102028181262794753,1,武尊,21,3,0.0,8978.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,8102028181302116352,0,青城,36,1,0.0,34015.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,33.0,85.0,19.0,3.0,菲律宾,0.0,0.0,0,0,0,4,1,0,1,2,0,0,0,0,0,1
10,8102028181316370434,1,武尊,18,8,0.0,9644.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,8102028181330362368,0,百花,40,4,0.0,45271.0,2,41,20,0,0,2,0,1,20755.0,1,35.0,0.0,1.0,42.0,100.0,22.0,5.0,菲律宾,0.0,1.0,1,0,0,4,1,0,1,2,0,0,0,0,0,1
39,8102028181333606400,0,峨嵋,39,0,0.0,44252.0,1,81,20,0,0,2,2,1,2830.0,1,36.0,1.0,1.0,60.0,85.0,65.0,1.0,菲律宾,3.0,8.0,1,0,0,4,1,0,1,2,0,0,0,0,0,1
31,8102028181338062849,0,武尊,36,5,0.0,39100.0,0,17,10,0,0,1,1,0,20.0,1,0.0,1.0,1.0,18.0,85.0,52.0,1.0,Others,1.0,5.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
39,8102028181363982336,0,百花,39,0,0.0,55786.0,1,10,10,0,0,1,1,1,0.0,0,36.0,1.0,1.0,39.0,70.0,39.0,9.0,菲律宾,1.0,6.0,0,0,0,4,1,0,1,2,0,0,0,0,0,1
44,8102028181398355969,0,青城,44,0,60.0,72334.0,2,47,26,2,2,2,1,2,5040.0,1,25.0,1.0,1.0,83.0,64.0,82.0,11.0,菲律宾,4.0,6.0,1,0,0,3,5,1,1,2,0,0,0,0,0,1
41,8102028181398814720,1,百花,44,3,0.0,55102.0,2,22,21,2,3,2,2,1,1570.0,1,17.0,1.0,1.0,34.0,70.0,54.0,14.0,菲律宾,4.0,16.0,1,0,0,4,1,0,1,2,0,0,0,0,0,1
43,8102028181452554240,0,峨嵋,43,0,0.0,66808.0,2,39,19,4,4,5,1,1,605.0,1,23.0,1.0,1.0,20.0,27.0,65.0,3.0,菲律宾,4.0,14.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
24,8102028181494136832,0,峨嵋,32,8,0.0,25543.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,菲律宾,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,8102028181538242560,0,仙禽,45,2,0.0,92544.0,2,27,26,2,2,2,0,1,780.0,1,36.0,0.0,1.0,82.0,82.0,29.0,14.0,菲律宾,1.0,3.0,1,0,0,4,3,1,1,2,0,0,0,0,0,1
42,8102028181542535168,0,青城,42,0,0.0,46616.0,2,66,21,1,1,6,4,1,20410.0,1,37.0,1.0,1.0,38.0,80.0,86.0,1.0,菲律宾,3.0,37.0,0,0,0,3,0,0,1,2,0,0,0,0,0,1
32,8102028181555216384,1,仙禽,34,2,0.0,34413.0,0,0,0,0,1,1,0,0,0.0,0,0.0,0.0,1.0,39.0,100.0,50.0,1.0,菲律宾,0.0,0.0,0,0,0,4,1,0,1,2,0,0,0,0,0,1
40,8102028181563441152,1,青城,42,2,0.0,60220.0,1,19,17,1,1,1,2,1,750.0,1,37.0,1.0,1.0,59.0,50.0,55.0,7.0,菲律宾,11.0,24.0,1,0,0,4,4,1,1,2,0,0,0,0,0,1
44,8102028181669281792,0,峨嵋,45,1,60.0,86097.0,2,34,23,2,2,2,4,2,0.0,0,36.0,1.0,1.0,92.0,82.0,36.0,9.0,菲律宾,34.0,22.0,1,0,0,3,5,2,1,2,0,0,0,0,0,1
40,8102028181695791104,1,峨嵋,40,0,480.0,59437.0,1,20,20,1,1,1,4,1,585.0,1,18.0,1.0,1.0,110.0,68.0,80.0,9.0,菲律宾,22.0,33.0,1,0,0,5,6,4,3,2,0,0,0,0,0,1
28,8102028181747597312,1,仙禽,30,2,0.0,28457.0,0,10,10,0,0,1,2,0,570.0,1,0.0,1.0,1.0,11.0,70.0,31.0,0.0,菲律宾,2.0,11.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
25,8102028181767847936,1,百花,28,3,0.0,28039.0,1,11,11,0,0,1,0,0,0.0,0,25.0,0.0,1.0,19.0,82.0,29.0,1.0,菲律宾,0.0,3.0,0,0,0,1,0,0,1,2,0,0,0,0,0,1
44,8102028181795504128,0,青城,44,0,240.0,92404.0,2,41,26,2,2,2,5,2,0.0,0,17.0,1.0,1.0,96.0,30.0,66.0,11.0,巴西,30.0,78.0,1,0,0,4,3,0,1,2,0,0,0,0,0,1
36,8102028181897445376,1,青城,37,1,0.0,34871.0,1,17,10,0,0,1,2,0,250.0,1,26.0,1.0,1.0,40.0,100.0,37.0,1.0,菲律宾,0.0,13.0,1,0,0,4,6,4,1,2,0,0,0,0,0,1
26,8102028181910061056,1,仙禽,31,5,0.0,13753.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,8102028181935325184,0,百花,42,0,0.0,70026.0,2,23,22,2,2,3,0,1,4200.0,1,24.0,0.0,1.0,75.0,85.0,39.0,17.0,菲律宾,0.0,1.0,1,0,0,4,4,3,1,2,0,0,0,0,0,1
42,8102028181964685312,0,仙禽,42,0,60.0,56570.0,1,18,18,3,1,1,6,1,0.0,0,37.0,1.0,1.0,54.0,80.0,53.0,1.0,菲律宾,14.0,36.0,0,0,0,2,0,0,1,2,0,0,0,0,0,1
28,8102028182007840768,0,青城,30,2,0.0,21040.0,0,0,0,0,0,1,0,0,1150.0,1,0.0,0.0,0.0,0.0,0.0,19.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,8102028182047588352,0,峨嵋,45,0,0.0,75520.0,2,30,24,2,2,3,2,2,5620.0,1,39.0,1.0,1.0,81.0,34.0,64.0,8.0,菲律宾,3.0,10.0,1,0,0,4,1,0,1,1,0,0,0,0,0,1
39,8102028182088679424,0,青城,39,0,0.0,47923.0,2,21,10,0,0,1,0,1,0.0,0,36.0,0.0,1.0,52.0,80.0,49.0,8.0,菲律宾,0.0,1.0,1,0,0,4,3,1,1,2,0,0,0,0,0,1
7,8102028182154018816,0,青城,16,9,0.0,8254.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,8102028182164242433,0,峨嵋,45,0,0.0,95867.0,2,53,29,2,2,2,4,2,1365.0,1,35.0,1.0,1.0,77.0,50.0,26.0,14.0,菲律宾,40.0,27.0,1,0,0,4,1,0,1,2,0,0,0,0,0,1
13,8102028182180233216,1,青城,13,0,0.0,6934.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,8102028182204776448,0,峨嵋,43,0,480.0,48554.0,2,35,23,1,1,2,2,1,4825.0,1,36.0,1.0,1.0,53.0,50.0,51.0,3.0,菲律宾,3.0,20.0,0,0,0,4,1,0,1,2,0,0,0,0,0,1
26,8102028182254977025,0,峨嵋,28,2,0.0,12836.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,8102028182260809728,1,仙禽,37,4,60.0,41748.0,0,10,10,0,0,2,0,0,850.0,1,0.0,0.0,1.0,14.0,70.0,20.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
14,8102028182285647872,0,仙禽,17,3,0.0,8768.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,8102028182332145664,0,百花,33,11,0.0,19583.0,0,8,8,0,0,0,0,0,1000.0,1,0.0,0.0,0.0,0.0,0.0,33.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,8102028182333652992,0,武尊,11,0,0.0,4895.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,8102028182367830017,0,青城,28,1,0.0,27815.0,1,0,0,0,0,1,0,0,850.0,1,21.0,0.0,1.0,15.0,30.0,33.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
35,8102028182408134656,0,峨嵋,36,1,0.0,30657.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,11.0,82.0,55.0,1.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
39,8102028182431629312,1,峨嵋,40,1,60.0,58875.0,1,21,18,1,1,1,1,1,0.0,0,37.0,1.0,1.0,54.0,70.0,70.0,9.0,菲律宾,0.0,7.0,1,0,0,4,4,1,0,2,0,0,0,0,0,1
38,8102028182464331776,0,百花,38,0,60.0,48346.0,1,16,15,0,1,2,0,1,975.0,1,22.0,0.0,1.0,46.0,82.0,42.0,2.0,菲律宾,1.0,4.0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
25,8102028182466166785,0,仙禽,34,9,0.0,30074.0,0,10,10,0,0,0,0,0,250.0,1,0.0,0.0,1.0,8.0,30.0,13.0,1.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
41,8102028182496444417,0,青城,41,0,840.0,85226.0,2,30,26,1,1,1,1,0,0.0,0,35.0,1.0,1.0,91.0,45.0,18.0,5.0,菲律宾,8.0,10.0,0,0,0,1,0,0,1,2,0,0,0,0,0,1
35,8102028182501588992,1,青城,36,1,60.0,49790.0,2,13,13,2,1,1,1,2,0.0,0,19.0,1.0,1.0,46.0,82.0,29.0,1.0,菲律宾,0.0,11.0,0,0,0,4,1,0,1,2,0,0,0,0,0,1
37,8102028182521937920,1,仙禽,38,1,0.0,42817.0,1,9,9,0,0,1,2,1,1120.0,1,32.0,1.0,1.0,42.0,100.0,39.0,6.0,Others,4.0,11.0,1,0,0,3,4,3,1,2,0,0,0,0,0,1
35,8102028182621880320,0,青城,35,0,0.0,21380.0,1,6,6,0,0,0,0,0,0.0,0,35.0,0.0,0.0,0.0,0.0,20.0,0.0,菲律宾,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,8102028182686728192,0,青城,6,0,0.0,1600.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,8102028182745776128,0,仙禽,39,0,0.0,43805.0,2,25,13,0,0,0,0,1,0.0,0,35.0,0.0,1.0,63.0,100.0,41.0,4.0,菲律宾,0.0,0.0,1,0,0,7,5,4,3,2,0,0,0,0,0,1
39,8102028182750855168,0,青城,39,0,60.0,49655.0,2,26,16,0,0,2,1,1,1515.0,1,24.0,1.0,1.0,37.0,82.0,36.0,1.0,菲律宾,2.0,8.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
41,8102028182753574912,0,青城,41,0,0.0,54310.0,1,20,19,1,2,1,0,1,1300.0,1,37.0,0.0,1.0,46.0,72.0,26.0,3.0,菲律宾,0.0,2.0,1,0,0,4,2,0,1,2,0,0,0,0,0,1
35,8102028182790995970,0,峨嵋,37,2,0.0,40430.0,1,9,9,0,0,1,0,0,0.0,0,36.0,0.0,1.0,14.0,100.0,48.0,1.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43,8102028182841556992,0,百花,43,0,0.0,64119.0,2,50,25,2,2,2,1,1,1140.0,1,37.0,1.0,1.0,14.0,64.0,36.0,1.0,菲律宾,15.0,4.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
28,8102028182846111744,0,青城,33,5,0.0,24076.0,0,8,8,0,0,0,0,0,0.0,0,0.0,0.0,1.0,14.0,30.0,43.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
